agreement	disagreement	number	subject_index	verb_index	completed
De vrouw lacht en de mannen observeren	De vrouw lacht en de mannen observeert	plural	5	6	De vrouw lacht en de mannen observeren de persoon.
De vrouw lacht en de mannen verwarren	De vrouw lacht en de mannen verwart	plural	5	6	De vrouw lacht en de mannen verwarren de persoon.
De vrouw lacht en de mannen inspireren	De vrouw lacht en de mannen inspireert	plural	5	6	De vrouw lacht en de mannen inspireren de persoon.
De vrouw lacht en de mannen bemoedigen	De vrouw lacht en de mannen bemoedigt	plural	5	6	De vrouw lacht en de mannen bemoedigen de persoon.
De vrouw lacht en de mannen ontmoedigen	De vrouw lacht en de mannen ontmoedigt	plural	5	6	De vrouw lacht en de mannen ontmoedigen de persoon.
De vrouw lacht en de mannen bewonderen	De vrouw lacht en de mannen bewondert	plural	5	6	De vrouw lacht en de mannen bewonderen de persoon.
De vrouw lacht en de vrouwen observeren	De vrouw lacht en de vrouwen observeert	plural	5	6	De vrouw lacht en de vrouwen observeren de persoon.
De vrouw lacht en de vrouwen verwarren	De vrouw lacht en de vrouwen verwart	plural	5	6	De vrouw lacht en de vrouwen verwarren de persoon.
De vrouw lacht en de vrouwen inspireren	De vrouw lacht en de vrouwen inspireert	plural	5	6	De vrouw lacht en de vrouwen inspireren de persoon.
De vrouw lacht en de vrouwen bemoedigen	De vrouw lacht en de vrouwen bemoedigt	plural	5	6	De vrouw lacht en de vrouwen bemoedigen de persoon.
De vrouw lacht en de vrouwen ontmoedigen	De vrouw lacht en de vrouwen ontmoedigt	plural	5	6	De vrouw lacht en de vrouwen ontmoedigen de persoon.
De vrouw lacht en de vrouwen bewonderen	De vrouw lacht en de vrouwen bewondert	plural	5	6	De vrouw lacht en de vrouwen bewonderen de persoon.
De vrouw lacht en de boeren observeren	De vrouw lacht en de boeren observeert	plural	5	6	De vrouw lacht en de boeren observeren de persoon.
De vrouw lacht en de boeren verwarren	De vrouw lacht en de boeren verwart	plural	5	6	De vrouw lacht en de boeren verwarren de persoon.
De vrouw lacht en de boeren inspireren	De vrouw lacht en de boeren inspireert	plural	5	6	De vrouw lacht en de boeren inspireren de persoon.
De vrouw lacht en de boeren bemoedigen	De vrouw lacht en de boeren bemoedigt	plural	5	6	De vrouw lacht en de boeren bemoedigen de persoon.
De vrouw lacht en de boeren ontmoedigen	De vrouw lacht en de boeren ontmoedigt	plural	5	6	De vrouw lacht en de boeren ontmoedigen de persoon.
De vrouw lacht en de boeren bewonderen	De vrouw lacht en de boeren bewondert	plural	5	6	De vrouw lacht en de boeren bewonderen de persoon.
De boer schreeuwt en de atleet observeert	De boer schreeuwt en de atleet observeren	singular	5	6	De boer schreeuwt en de atleet observeert de persoon.
De boer schreeuwt en de atleet verwart	De boer schreeuwt en de atleet verwarren	singular	5	6	De boer schreeuwt en de atleet verwart de persoon.
De boer schreeuwt en de atleet inspireert	De boer schreeuwt en de atleet inspireren	singular	5	6	De boer schreeuwt en de atleet inspireert de persoon.
De boer schreeuwt en de atleet bemoedigt	De boer schreeuwt en de atleet bemoedigen	singular	5	6	De boer schreeuwt en de atleet bemoedigt de persoon.
De boer schreeuwt en de atleet ontmoedigt	De boer schreeuwt en de atleet ontmoedigen	singular	5	6	De boer schreeuwt en de atleet ontmoedigt de persoon.
De boer schreeuwt en de atleet bewondert	De boer schreeuwt en de atleet bewonderen	singular	5	6	De boer schreeuwt en de atleet bewondert de persoon.
De boer schreeuwt en het meisje observeert	De boer schreeuwt en het meisje observeren	singular	5	6	De boer schreeuwt en het meisje observeert de persoon.
De boer schreeuwt en het meisje verwart	De boer schreeuwt en het meisje verwarren	singular	5	6	De boer schreeuwt en het meisje verwart de persoon.
De boer schreeuwt en het meisje inspireert	De boer schreeuwt en het meisje inspireren	singular	5	6	De boer schreeuwt en het meisje inspireert de persoon.
De boer schreeuwt en het meisje bemoedigt	De boer schreeuwt en het meisje bemoedigen	singular	5	6	De boer schreeuwt en het meisje bemoedigt de persoon.
De boer schreeuwt en het meisje ontmoedigt	De boer schreeuwt en het meisje ontmoedigen	singular	5	6	De boer schreeuwt en het meisje ontmoedigt de persoon.
De boer schreeuwt en het meisje bewondert	De boer schreeuwt en het meisje bewonderen	singular	5	6	De boer schreeuwt en het meisje bewondert de persoon.
De boer schreeuwt en de jongen observeert	De boer schreeuwt en de jongen observeren	singular	5	6	De boer schreeuwt en de jongen observeert de persoon.
De boer schreeuwt en de jongen verwart	De boer schreeuwt en de jongen verwarren	singular	5	6	De boer schreeuwt en de jongen verwart de persoon.
De boer schreeuwt en de jongen inspireert	De boer schreeuwt en de jongen inspireren	singular	5	6	De boer schreeuwt en de jongen inspireert de persoon.
De boer schreeuwt en de jongen bemoedigt	De boer schreeuwt en de jongen bemoedigen	singular	5	6	De boer schreeuwt en de jongen bemoedigt de persoon.
De boer schreeuwt en de jongen ontmoedigt	De boer schreeuwt en de jongen ontmoedigen	singular	5	6	De boer schreeuwt en de jongen ontmoedigt de persoon.
De boer schreeuwt en de jongen bewondert	De boer schreeuwt en de jongen bewonderen	singular	5	6	De boer schreeuwt en de jongen bewondert de persoon.
De boer schreeuwt en de vader observeert	De boer schreeuwt en de vader observeren	singular	5	6	De boer schreeuwt en de vader observeert de persoon.
De boer schreeuwt en de vader verwart	De boer schreeuwt en de vader verwarren	singular	5	6	De boer schreeuwt en de vader verwart de persoon.
De boer schreeuwt en de vader inspireert	De boer schreeuwt en de vader inspireren	singular	5	6	De boer schreeuwt en de vader inspireert de persoon.
De boer schreeuwt en de vader bemoedigt	De boer schreeuwt en de vader bemoedigen	singular	5	6	De boer schreeuwt en de vader bemoedigt de persoon.
De boer schreeuwt en de vader ontmoedigt	De boer schreeuwt en de vader ontmoedigen	singular	5	6	De boer schreeuwt en de vader ontmoedigt de persoon.
De boer schreeuwt en de vader bewondert	De boer schreeuwt en de vader bewonderen	singular	5	6	De boer schreeuwt en de vader bewondert de persoon.
De boer schreeuwt en de man observeert	De boer schreeuwt en de man observeren	singular	5	6	De boer schreeuwt en de man observeert de persoon.
De boer schreeuwt en de man verwart	De boer schreeuwt en de man verwarren	singular	5	6	De boer schreeuwt en de man verwart de persoon.
De boer schreeuwt en de man inspireert	De boer schreeuwt en de man inspireren	singular	5	6	De boer schreeuwt en de man inspireert de persoon.
De boer schreeuwt en de man bemoedigt	De boer schreeuwt en de man bemoedigen	singular	5	6	De boer schreeuwt en de man bemoedigt de persoon.
De boer schreeuwt en de man ontmoedigt	De boer schreeuwt en de man ontmoedigen	singular	5	6	De boer schreeuwt en de man ontmoedigt de persoon.
De boer schreeuwt en de man bewondert	De boer schreeuwt en de man bewonderen	singular	5	6	De boer schreeuwt en de man bewondert de persoon.
De boer schreeuwt en de vrouw observeert	De boer schreeuwt en de vrouw observeren	singular	5	6	De boer schreeuwt en de vrouw observeert de persoon.
De boer schreeuwt en de vrouw verwart	De boer schreeuwt en de vrouw verwarren	singular	5	6	De boer schreeuwt en de vrouw verwart de persoon.
De boer schreeuwt en de vrouw inspireert	De boer schreeuwt en de vrouw inspireren	singular	5	6	De boer schreeuwt en de vrouw inspireert de persoon.
De boer schreeuwt en de vrouw bemoedigt	De boer schreeuwt en de vrouw bemoedigen	singular	5	6	De boer schreeuwt en de vrouw bemoedigt de persoon.
De boer schreeuwt en de vrouw ontmoedigt	De boer schreeuwt en de vrouw ontmoedigen	singular	5	6	De boer schreeuwt en de vrouw ontmoedigt de persoon.
De boer schreeuwt en de vrouw bewondert	De boer schreeuwt en de vrouw bewonderen	singular	5	6	De boer schreeuwt en de vrouw bewondert de persoon.
De boer schreeuwt en de atleten observeren	De boer schreeuwt en de atleten observeert	plural	5	6	De boer schreeuwt en de atleten observeren de persoon.
De boer schreeuwt en de atleten verwarren	De boer schreeuwt en de atleten verwart	plural	5	6	De boer schreeuwt en de atleten verwarren de persoon.
De boer schreeuwt en de atleten inspireren	De boer schreeuwt en de atleten inspireert	plural	5	6	De boer schreeuwt en de atleten inspireren de persoon.
De boer schreeuwt en de atleten bemoedigen	De boer schreeuwt en de atleten bemoedigt	plural	5	6	De boer schreeuwt en de atleten bemoedigen de persoon.
De boer schreeuwt en de atleten ontmoedigen	De boer schreeuwt en de atleten ontmoedigt	plural	5	6	De boer schreeuwt en de atleten ontmoedigen de persoon.
De boer schreeuwt en de atleten bewonderen	De boer schreeuwt en de atleten bewondert	plural	5	6	De boer schreeuwt en de atleten bewonderen de persoon.
De boer schreeuwt en de meisjes observeren	De boer schreeuwt en de meisjes observeert	plural	5	6	De boer schreeuwt en de meisjes observeren de persoon.
De boer schreeuwt en de meisjes verwarren	De boer schreeuwt en de meisjes verwart	plural	5	6	De boer schreeuwt en de meisjes verwarren de persoon.
De boer schreeuwt en de meisjes inspireren	De boer schreeuwt en de meisjes inspireert	plural	5	6	De boer schreeuwt en de meisjes inspireren de persoon.
De boer schreeuwt en de meisjes bemoedigen	De boer schreeuwt en de meisjes bemoedigt	plural	5	6	De boer schreeuwt en de meisjes bemoedigen de persoon.
De boer schreeuwt en de meisjes ontmoedigen	De boer schreeuwt en de meisjes ontmoedigt	plural	5	6	De boer schreeuwt en de meisjes ontmoedigen de persoon.
De boer schreeuwt en de meisjes bewonderen	De boer schreeuwt en de meisjes bewondert	plural	5	6	De boer schreeuwt en de meisjes bewonderen de persoon.
De boer schreeuwt en de jongens observeren	De boer schreeuwt en de jongens observeert	plural	5	6	De boer schreeuwt en de jongens observeren de persoon.
De boer schreeuwt en de jongens verwarren	De boer schreeuwt en de jongens verwart	plural	5	6	De boer schreeuwt en de jongens verwarren de persoon.
De boer schreeuwt en de jongens inspireren	De boer schreeuwt en de jongens inspireert	plural	5	6	De boer schreeuwt en de jongens inspireren de persoon.
De boer schreeuwt en de jongens bemoedigen	De boer schreeuwt en de jongens bemoedigt	plural	5	6	De boer schreeuwt en de jongens bemoedigen de persoon.
De boer schreeuwt en de jongens ontmoedigen	De boer schreeuwt en de jongens ontmoedigt	plural	5	6	De boer schreeuwt en de jongens ontmoedigen de persoon.
De boer schreeuwt en de jongens bewonderen	De boer schreeuwt en de jongens bewondert	plural	5	6	De boer schreeuwt en de jongens bewonderen de persoon.
De boer schreeuwt en de vaders observeren	De boer schreeuwt en de vaders observeert	plural	5	6	De boer schreeuwt en de vaders observeren de persoon.
De boer schreeuwt en de vaders verwarren	De boer schreeuwt en de vaders verwart	plural	5	6	De boer schreeuwt en de vaders verwarren de persoon.
De boer schreeuwt en de vaders inspireren	De boer schreeuwt en de vaders inspireert	plural	5	6	De boer schreeuwt en de vaders inspireren de persoon.
De boer schreeuwt en de vaders bemoedigen	De boer schreeuwt en de vaders bemoedigt	plural	5	6	De boer schreeuwt en de vaders bemoedigen de persoon.
De boer schreeuwt en de vaders ontmoedigen	De boer schreeuwt en de vaders ontmoedigt	plural	5	6	De boer schreeuwt en de vaders ontmoedigen de persoon.
De boer schreeuwt en de vaders bewonderen	De boer schreeuwt en de vaders bewondert	plural	5	6	De boer schreeuwt en de vaders bewonderen de persoon.
De boer schreeuwt en de mannen observeren	De boer schreeuwt en de mannen observeert	plural	5	6	De boer schreeuwt en de mannen observeren de persoon.
De boer schreeuwt en de mannen verwarren	De boer schreeuwt en de mannen verwart	plural	5	6	De boer schreeuwt en de mannen verwarren de persoon.
De boer schreeuwt en de mannen inspireren	De boer schreeuwt en de mannen inspireert	plural	5	6	De boer schreeuwt en de mannen inspireren de persoon.
De boer schreeuwt en de mannen bemoedigen	De boer schreeuwt en de mannen bemoedigt	plural	5	6	De boer schreeuwt en de mannen bemoedigen de persoon.
De boer schreeuwt en de mannen ontmoedigen	De boer schreeuwt en de mannen ontmoedigt	plural	5	6	De boer schreeuwt en de mannen ontmoedigen de persoon.
De boer schreeuwt en de mannen bewonderen	De boer schreeuwt en de mannen bewondert	plural	5	6	De boer schreeuwt en de mannen bewonderen de persoon.
De boer schreeuwt en de vrouwen observeren	De boer schreeuwt en de vrouwen observeert	plural	5	6	De boer schreeuwt en de vrouwen observeren de persoon.
De boer schreeuwt en de vrouwen verwarren	De boer schreeuwt en de vrouwen verwart	plural	5	6	De boer schreeuwt en de vrouwen verwarren de persoon.
De boer schreeuwt en de vrouwen inspireren	De boer schreeuwt en de vrouwen inspireert	plural	5	6	De boer schreeuwt en de vrouwen inspireren de persoon.
De boer schreeuwt en de vrouwen bemoedigen	De boer schreeuwt en de vrouwen bemoedigt	plural	5	6	De boer schreeuwt en de vrouwen bemoedigen de persoon.
De boer schreeuwt en de vrouwen ontmoedigen	De boer schreeuwt en de vrouwen ontmoedigt	plural	5	6	De boer schreeuwt en de vrouwen ontmoedigen de persoon.
De boer schreeuwt en de vrouwen bewonderen	De boer schreeuwt en de vrouwen bewondert	plural	5	6	De boer schreeuwt en de vrouwen bewonderen de persoon.
De boer schreeuwt en de boeren observeren	De boer schreeuwt en de boeren observeert	plural	5	6	De boer schreeuwt en de boeren observeren de persoon.
De boer schreeuwt en de boeren verwarren	De boer schreeuwt en de boeren verwart	plural	5	6	De boer schreeuwt en de boeren verwarren de persoon.
De boer schreeuwt en de boeren inspireren	De boer schreeuwt en de boeren inspireert	plural	5	6	De boer schreeuwt en de boeren inspireren de persoon.
De boer schreeuwt en de boeren bemoedigen	De boer schreeuwt en de boeren bemoedigt	plural	5	6	De boer schreeuwt en de boeren bemoedigen de persoon.
De boer schreeuwt en de boeren ontmoedigen	De boer schreeuwt en de boeren ontmoedigt	plural	5	6	De boer schreeuwt en de boeren ontmoedigen de persoon.
De boer schreeuwt en de boeren bewonderen	De boer schreeuwt en de boeren bewondert	plural	5	6	De boer schreeuwt en de boeren bewonderen de persoon.
De boer luistert en de atleet observeert	De boer luistert en de atleet observeren	singular	5	6	De boer luistert en de atleet observeert de persoon.
De boer luistert en de atleet verwart	De boer luistert en de atleet verwarren	singular	5	6	De boer luistert en de atleet verwart de persoon.
De boer luistert en de atleet inspireert	De boer luistert en de atleet inspireren	singular	5	6	De boer luistert en de atleet inspireert de persoon.
De boer luistert en de atleet bemoedigt	De boer luistert en de atleet bemoedigen	singular	5	6	De boer luistert en de atleet bemoedigt de persoon.
De boer luistert en de atleet ontmoedigt	De boer luistert en de atleet ontmoedigen	singular	5	6	De boer luistert en de atleet ontmoedigt de persoon.
De boer luistert en de atleet bewondert	De boer luistert en de atleet bewonderen	singular	5	6	De boer luistert en de atleet bewondert de persoon.
De boer luistert en het meisje observeert	De boer luistert en het meisje observeren	singular	5	6	De boer luistert en het meisje observeert de persoon.
De boer luistert en het meisje verwart	De boer luistert en het meisje verwarren	singular	5	6	De boer luistert en het meisje verwart de persoon.
De boer luistert en het meisje inspireert	De boer luistert en het meisje inspireren	singular	5	6	De boer luistert en het meisje inspireert de persoon.
De boer luistert en het meisje bemoedigt	De boer luistert en het meisje bemoedigen	singular	5	6	De boer luistert en het meisje bemoedigt de persoon.
De boer luistert en het meisje ontmoedigt	De boer luistert en het meisje ontmoedigen	singular	5	6	De boer luistert en het meisje ontmoedigt de persoon.
De boer luistert en het meisje bewondert	De boer luistert en het meisje bewonderen	singular	5	6	De boer luistert en het meisje bewondert de persoon.
De boer luistert en de jongen observeert	De boer luistert en de jongen observeren	singular	5	6	De boer luistert en de jongen observeert de persoon.
De boer luistert en de jongen verwart	De boer luistert en de jongen verwarren	singular	5	6	De boer luistert en de jongen verwart de persoon.
De boer luistert en de jongen inspireert	De boer luistert en de jongen inspireren	singular	5	6	De boer luistert en de jongen inspireert de persoon.
De boer luistert en de jongen bemoedigt	De boer luistert en de jongen bemoedigen	singular	5	6	De boer luistert en de jongen bemoedigt de persoon.
De boer luistert en de jongen ontmoedigt	De boer luistert en de jongen ontmoedigen	singular	5	6	De boer luistert en de jongen ontmoedigt de persoon.
De boer luistert en de jongen bewondert	De boer luistert en de jongen bewonderen	singular	5	6	De boer luistert en de jongen bewondert de persoon.
De boer luistert en de vader observeert	De boer luistert en de vader observeren	singular	5	6	De boer luistert en de vader observeert de persoon.
De boer luistert en de vader verwart	De boer luistert en de vader verwarren	singular	5	6	De boer luistert en de vader verwart de persoon.
De boer luistert en de vader inspireert	De boer luistert en de vader inspireren	singular	5	6	De boer luistert en de vader inspireert de persoon.
De boer luistert en de vader bemoedigt	De boer luistert en de vader bemoedigen	singular	5	6	De boer luistert en de vader bemoedigt de persoon.
De boer luistert en de vader ontmoedigt	De boer luistert en de vader ontmoedigen	singular	5	6	De boer luistert en de vader ontmoedigt de persoon.
De boer luistert en de vader bewondert	De boer luistert en de vader bewonderen	singular	5	6	De boer luistert en de vader bewondert de persoon.
De boer luistert en de man observeert	De boer luistert en de man observeren	singular	5	6	De boer luistert en de man observeert de persoon.
De boer luistert en de man verwart	De boer luistert en de man verwarren	singular	5	6	De boer luistert en de man verwart de persoon.
De boer luistert en de man inspireert	De boer luistert en de man inspireren	singular	5	6	De boer luistert en de man inspireert de persoon.
De boer luistert en de man bemoedigt	De boer luistert en de man bemoedigen	singular	5	6	De boer luistert en de man bemoedigt de persoon.
De boer luistert en de man ontmoedigt	De boer luistert en de man ontmoedigen	singular	5	6	De boer luistert en de man ontmoedigt de persoon.
De boer luistert en de man bewondert	De boer luistert en de man bewonderen	singular	5	6	De boer luistert en de man bewondert de persoon.
De boer luistert en de vrouw observeert	De boer luistert en de vrouw observeren	singular	5	6	De boer luistert en de vrouw observeert de persoon.
De boer luistert en de vrouw verwart	De boer luistert en de vrouw verwarren	singular	5	6	De boer luistert en de vrouw verwart de persoon.
De boer luistert en de vrouw inspireert	De boer luistert en de vrouw inspireren	singular	5	6	De boer luistert en de vrouw inspireert de persoon.
De boer luistert en de vrouw bemoedigt	De boer luistert en de vrouw bemoedigen	singular	5	6	De boer luistert en de vrouw bemoedigt de persoon.
De boer luistert en de vrouw ontmoedigt	De boer luistert en de vrouw ontmoedigen	singular	5	6	De boer luistert en de vrouw ontmoedigt de persoon.
De boer luistert en de vrouw bewondert	De boer luistert en de vrouw bewonderen	singular	5	6	De boer luistert en de vrouw bewondert de persoon.
De boer luistert en de atleten observeren	De boer luistert en de atleten observeert	plural	5	6	De boer luistert en de atleten observeren de persoon.
De boer luistert en de atleten verwarren	De boer luistert en de atleten verwart	plural	5	6	De boer luistert en de atleten verwarren de persoon.
De boer luistert en de atleten inspireren	De boer luistert en de atleten inspireert	plural	5	6	De boer luistert en de atleten inspireren de persoon.
De boer luistert en de atleten bemoedigen	De boer luistert en de atleten bemoedigt	plural	5	6	De boer luistert en de atleten bemoedigen de persoon.
De boer luistert en de atleten ontmoedigen	De boer luistert en de atleten ontmoedigt	plural	5	6	De boer luistert en de atleten ontmoedigen de persoon.
De boer luistert en de atleten bewonderen	De boer luistert en de atleten bewondert	plural	5	6	De boer luistert en de atleten bewonderen de persoon.
De boer luistert en de meisjes observeren	De boer luistert en de meisjes observeert	plural	5	6	De boer luistert en de meisjes observeren de persoon.
De boer luistert en de meisjes verwarren	De boer luistert en de meisjes verwart	plural	5	6	De boer luistert en de meisjes verwarren de persoon.
De boer luistert en de meisjes inspireren	De boer luistert en de meisjes inspireert	plural	5	6	De boer luistert en de meisjes inspireren de persoon.
De boer luistert en de meisjes bemoedigen	De boer luistert en de meisjes bemoedigt	plural	5	6	De boer luistert en de meisjes bemoedigen de persoon.
De boer luistert en de meisjes ontmoedigen	De boer luistert en de meisjes ontmoedigt	plural	5	6	De boer luistert en de meisjes ontmoedigen de persoon.
De boer luistert en de meisjes bewonderen	De boer luistert en de meisjes bewondert	plural	5	6	De boer luistert en de meisjes bewonderen de persoon.
De boer luistert en de jongens observeren	De boer luistert en de jongens observeert	plural	5	6	De boer luistert en de jongens observeren de persoon.
De boer luistert en de jongens verwarren	De boer luistert en de jongens verwart	plural	5	6	De boer luistert en de jongens verwarren de persoon.
De boer luistert en de jongens inspireren	De boer luistert en de jongens inspireert	plural	5	6	De boer luistert en de jongens inspireren de persoon.
De boer luistert en de jongens bemoedigen	De boer luistert en de jongens bemoedigt	plural	5	6	De boer luistert en de jongens bemoedigen de persoon.
De boer luistert en de jongens ontmoedigen	De boer luistert en de jongens ontmoedigt	plural	5	6	De boer luistert en de jongens ontmoedigen de persoon.
De boer luistert en de jongens bewonderen	De boer luistert en de jongens bewondert	plural	5	6	De boer luistert en de jongens bewonderen de persoon.
De boer luistert en de vaders observeren	De boer luistert en de vaders observeert	plural	5	6	De boer luistert en de vaders observeren de persoon.
De boer luistert en de vaders verwarren	De boer luistert en de vaders verwart	plural	5	6	De boer luistert en de vaders verwarren de persoon.
De boer luistert en de vaders inspireren	De boer luistert en de vaders inspireert	plural	5	6	De boer luistert en de vaders inspireren de persoon.
De boer luistert en de vaders bemoedigen	De boer luistert en de vaders bemoedigt	plural	5	6	De boer luistert en de vaders bemoedigen de persoon.
De boer luistert en de vaders ontmoedigen	De boer luistert en de vaders ontmoedigt	plural	5	6	De boer luistert en de vaders ontmoedigen de persoon.
De boer luistert en de vaders bewonderen	De boer luistert en de vaders bewondert	plural	5	6	De boer luistert en de vaders bewonderen de persoon.
De boer luistert en de mannen observeren	De boer luistert en de mannen observeert	plural	5	6	De boer luistert en de mannen observeren de persoon.
De boer luistert en de mannen verwarren	De boer luistert en de mannen verwart	plural	5	6	De boer luistert en de mannen verwarren de persoon.
De boer luistert en de mannen inspireren	De boer luistert en de mannen inspireert	plural	5	6	De boer luistert en de mannen inspireren de persoon.
De boer luistert en de mannen bemoedigen	De boer luistert en de mannen bemoedigt	plural	5	6	De boer luistert en de mannen bemoedigen de persoon.
De boer luistert en de mannen ontmoedigen	De boer luistert en de mannen ontmoedigt	plural	5	6	De boer luistert en de mannen ontmoedigen de persoon.
De boer luistert en de mannen bewonderen	De boer luistert en de mannen bewondert	plural	5	6	De boer luistert en de mannen bewonderen de persoon.
De boer luistert en de vrouwen observeren	De boer luistert en de vrouwen observeert	plural	5	6	De boer luistert en de vrouwen observeren de persoon.
De boer luistert en de vrouwen verwarren	De boer luistert en de vrouwen verwart	plural	5	6	De boer luistert en de vrouwen verwarren de persoon.
De boer luistert en de vrouwen inspireren	De boer luistert en de vrouwen inspireert	plural	5	6	De boer luistert en de vrouwen inspireren de persoon.
De boer luistert en de vrouwen bemoedigen	De boer luistert en de vrouwen bemoedigt	plural	5	6	De boer luistert en de vrouwen bemoedigen de persoon.
De boer luistert en de vrouwen ontmoedigen	De boer luistert en de vrouwen ontmoedigt	plural	5	6	De boer luistert en de vrouwen ontmoedigen de persoon.
De boer luistert en de vrouwen bewonderen	De boer luistert en de vrouwen bewondert	plural	5	6	De boer luistert en de vrouwen bewonderen de persoon.
De boer luistert en de boeren observeren	De boer luistert en de boeren observeert	plural	5	6	De boer luistert en de boeren observeren de persoon.
De boer luistert en de boeren verwarren	De boer luistert en de boeren verwart	plural	5	6	De boer luistert en de boeren verwarren de persoon.
De boer luistert en de boeren inspireren	De boer luistert en de boeren inspireert	plural	5	6	De boer luistert en de boeren inspireren de persoon.
De boer luistert en de boeren bemoedigen	De boer luistert en de boeren bemoedigt	plural	5	6	De boer luistert en de boeren bemoedigen de persoon.
De boer luistert en de boeren ontmoedigen	De boer luistert en de boeren ontmoedigt	plural	5	6	De boer luistert en de boeren ontmoedigen de persoon.
De boer luistert en de boeren bewonderen	De boer luistert en de boeren bewondert	plural	5	6	De boer luistert en de boeren bewonderen de persoon.
De boer huilt en de atleet observeert	De boer huilt en de atleet observeren	singular	5	6	De boer huilt en de atleet observeert de persoon.
De boer huilt en de atleet verwart	De boer huilt en de atleet verwarren	singular	5	6	De boer huilt en de atleet verwart de persoon.
De boer huilt en de atleet inspireert	De boer huilt en de atleet inspireren	singular	5	6	De boer huilt en de atleet inspireert de persoon.
De boer huilt en de atleet bemoedigt	De boer huilt en de atleet bemoedigen	singular	5	6	De boer huilt en de atleet bemoedigt de persoon.
De boer huilt en de atleet ontmoedigt	De boer huilt en de atleet ontmoedigen	singular	5	6	De boer huilt en de atleet ontmoedigt de persoon.
De boer huilt en de atleet bewondert	De boer huilt en de atleet bewonderen	singular	5	6	De boer huilt en de atleet bewondert de persoon.
De boer huilt en het meisje observeert	De boer huilt en het meisje observeren	singular	5	6	De boer huilt en het meisje observeert de persoon.
De boer huilt en het meisje verwart	De boer huilt en het meisje verwarren	singular	5	6	De boer huilt en het meisje verwart de persoon.
De boer huilt en het meisje inspireert	De boer huilt en het meisje inspireren	singular	5	6	De boer huilt en het meisje inspireert de persoon.
De boer huilt en het meisje bemoedigt	De boer huilt en het meisje bemoedigen	singular	5	6	De boer huilt en het meisje bemoedigt de persoon.
De boer huilt en het meisje ontmoedigt	De boer huilt en het meisje ontmoedigen	singular	5	6	De boer huilt en het meisje ontmoedigt de persoon.
De boer huilt en het meisje bewondert	De boer huilt en het meisje bewonderen	singular	5	6	De boer huilt en het meisje bewondert de persoon.
De boer huilt en de jongen observeert	De boer huilt en de jongen observeren	singular	5	6	De boer huilt en de jongen observeert de persoon.
De boer huilt en de jongen verwart	De boer huilt en de jongen verwarren	singular	5	6	De boer huilt en de jongen verwart de persoon.
De boer huilt en de jongen inspireert	De boer huilt en de jongen inspireren	singular	5	6	De boer huilt en de jongen inspireert de persoon.
De boer huilt en de jongen bemoedigt	De boer huilt en de jongen bemoedigen	singular	5	6	De boer huilt en de jongen bemoedigt de persoon.
De boer huilt en de jongen ontmoedigt	De boer huilt en de jongen ontmoedigen	singular	5	6	De boer huilt en de jongen ontmoedigt de persoon.
De boer huilt en de jongen bewondert	De boer huilt en de jongen bewonderen	singular	5	6	De boer huilt en de jongen bewondert de persoon.
De boer huilt en de vader observeert	De boer huilt en de vader observeren	singular	5	6	De boer huilt en de vader observeert de persoon.
De boer huilt en de vader verwart	De boer huilt en de vader verwarren	singular	5	6	De boer huilt en de vader verwart de persoon.
De boer huilt en de vader inspireert	De boer huilt en de vader inspireren	singular	5	6	De boer huilt en de vader inspireert de persoon.
De boer huilt en de vader bemoedigt	De boer huilt en de vader bemoedigen	singular	5	6	De boer huilt en de vader bemoedigt de persoon.
De boer huilt en de vader ontmoedigt	De boer huilt en de vader ontmoedigen	singular	5	6	De boer huilt en de vader ontmoedigt de persoon.
De boer huilt en de vader bewondert	De boer huilt en de vader bewonderen	singular	5	6	De boer huilt en de vader bewondert de persoon.
De boer huilt en de man observeert	De boer huilt en de man observeren	singular	5	6	De boer huilt en de man observeert de persoon.
De boer huilt en de man verwart	De boer huilt en de man verwarren	singular	5	6	De boer huilt en de man verwart de persoon.
De boer huilt en de man inspireert	De boer huilt en de man inspireren	singular	5	6	De boer huilt en de man inspireert de persoon.
De boer huilt en de man bemoedigt	De boer huilt en de man bemoedigen	singular	5	6	De boer huilt en de man bemoedigt de persoon.
De boer huilt en de man ontmoedigt	De boer huilt en de man ontmoedigen	singular	5	6	De boer huilt en de man ontmoedigt de persoon.
De boer huilt en de man bewondert	De boer huilt en de man bewonderen	singular	5	6	De boer huilt en de man bewondert de persoon.
De boer huilt en de vrouw observeert	De boer huilt en de vrouw observeren	singular	5	6	De boer huilt en de vrouw observeert de persoon.
De boer huilt en de vrouw verwart	De boer huilt en de vrouw verwarren	singular	5	6	De boer huilt en de vrouw verwart de persoon.
De boer huilt en de vrouw inspireert	De boer huilt en de vrouw inspireren	singular	5	6	De boer huilt en de vrouw inspireert de persoon.
De boer huilt en de vrouw bemoedigt	De boer huilt en de vrouw bemoedigen	singular	5	6	De boer huilt en de vrouw bemoedigt de persoon.
De boer huilt en de vrouw ontmoedigt	De boer huilt en de vrouw ontmoedigen	singular	5	6	De boer huilt en de vrouw ontmoedigt de persoon.
De boer huilt en de vrouw bewondert	De boer huilt en de vrouw bewonderen	singular	5	6	De boer huilt en de vrouw bewondert de persoon.
De boer huilt en de atleten observeren	De boer huilt en de atleten observeert	plural	5	6	De boer huilt en de atleten observeren de persoon.
